name,pdf_url,isin
Amundi Funds European Convertible Bond - AE (C)-LU0568615057,https://solutions.vwdservices.com/products/documents/b572cb69-624a-4a38-afa3-0279f94894eb/?c=ees0uNdsIBSC9zC7unWpHverH6oGomMPCE7hbcq4ZYmb01rrvWvfEayq4lGTe7iP,LU0568615057
Amundi Funds European Convertible Bond - AE (D)-LU0568615214,https://solutions.vwdservices.com/products/documents/27afdb4e-3cfa-4bc5-9d9a-a0076115efdc/?c=EAZxVNYC%2BfY9vcuwT%2BUMZAa34YrMXlzbn47gFd1HHMo8M4ehi5mUHLJMifYCg5OG,LU0568615214
Amundi Funds European Equity Conservative - AE (C)-LU0755949848,https://solutions.vwdservices.com/products/documents/e01d3602-0c47-45f4-9660-b7647bad268a/?c=1Yxw7E8sdZp6elcfZGd23pf6C%2Bq8pNAjxzbMyTAk8WP9HDn58prZJfRKBijcD1bw,LU0755949848
Amundi Funds Global Corporate Bond - AE (D)-LU0557863130,https://solutions.vwdservices.com/products/documents/055f9478-1a9e-449d-b714-79f696039f34/?c=OXneNOio%2BqT%2BYy68VYp2T8gTKVpgzlhjwlaoZ58nyUhdZe3xM9yzRFEqUposdKrk,LU0557863130
Amundi Funds Global Corporate Bond - AHE (C)-LU0839536322,https://solutions.vwdservices.com/products/documents/b4e2192c-2826-48af-b9e4-ffa1aac957d6/?c=HKTs9OUOHji1XGkxz9MrXIFKGomIgPVZm4GO%2BZk1HkmjQNI7n3Raye6FKqT3l9gp,LU0839536322
Amundi Funds Global Corporate Bond - AU (C)-LU0319688791,https://solutions.vwdservices.com/products/documents/36a0e6f4-ac7c-46bf-bf86-832d79f12a5f/?c=JM5DsKBXWEf6WK2Xz3V6JmgRYrH83mtQpDSq%2BGcjhnxtaM5a31JUk1BOYCsFtpOZ,LU0319688791
Amundi Funds Global Corporate Bond - AU (D)-LU0319688874,https://solutions.vwdservices.com/products/documents/ccd9d400-839f-401c-8a0e-bc23ee4cd3c9/?c=L9zXvF1pvv1OvIBf6CKRw6ohcEORYC8NAPwiFp6pXk26P1E44J3Si8As%2FYdQu88i,LU0319688874
Amundi Funds Global Ecology ESG - AE (C)-LU1883318740,https://solutions.vwdservices.com/products/documents/154c787d-cb45-496e-a865-5fafc6586a6a/?c=0E7%2B%2BKmMVJwiojMblWdSGtuQ6%2FwFS5hqC0gCJKqUEle2kKAkYR0Bh4D%2FM5vdVVoa,LU1883318740
Amundi Funds Global Ecology ESG - AE (D)-LU1883318823,https://solutions.vwdservices.com/products/documents/37991d8b-b868-48c9-828f-127a8cad3fe2/?c=FcrqUa%2FrrCEc9bgEEh3lwggs1gFcMz5R7tt9LivnS7%2BHd9WPE3cu4TnkeeaIo06P,LU1883318823
Amundi Funds Global Equity Conservative - AE (C)-LU0985951127,https://solutions.vwdservices.com/products/documents/9e593507-b297-4b56-9777-3c631c36bb65/?c=hKq%2B40pVbhe%2BJzJ4FC2tbL%2FDcxxo9gk8GP%2BqKIRxYrejS2RdffaT0ThhzUpN4L08,LU0985951127
Amundi Funds Global Equity Conservative - AE (D)-LU0985951473,https://solutions.vwdservices.com/products/documents/8902c3e6-48b6-4ad9-acc2-bbf3d184badc/?c=zt%2BomNQyZtiqZ4hiWWiXAcfWWnqeMR0FTJjSdtMrCTjVwi93xjSOoHnNq0hryth2,LU0985951473
Amundi Funds Global Equity Conservative - AHE (C)-LU0987200739,https://solutions.vwdservices.com/products/documents/7c86e10a-ba7f-42f5-a3b1-9adb7eae00b4/?c=nctoR2uR3o0yYlL0twRCXyrESBsbWZgCOH4kK8GvBmHZZSNqWjw%2BU6Y7uGnpSkLi,LU0987200739
Amundi Funds Global Equity Conservative - AU (C)-LU0801842559,https://solutions.vwdservices.com/products/documents/a7517dfa-b3c5-4199-a8b5-9afd020d7c9b/?c=IsXkCoZpwswOWh%2FwYMjbDO77ea27OvbdPy0%2Fm7h4VuPg%2FC7LaFyRrQ3q11IVnYkw,LU0801842559
Amundi Funds Global Equity Conservative - AU (D)-LU0801842716,https://solutions.vwdservices.com/products/documents/33027694-e958-43ce-9fd5-99dae824a568/?c=ciGtillA35pDESMpjbZ65xII%2BPl4d%2F3btkwnvnVotFb706f722DjTUemxmCbOk8J,LU0801842716
